PREDICTED		ACTUAL
[0.9102105  0.08978949]		[1 0]
[0.22437866 0.7756213 ]		[0 1]
[0.7444246  0.25557545]		[1 0]
[0.90005714 0.09994289]		[1 0]
[0.17539749 0.82460254]		[0 1]
[0.07099617 0.9290038 ]		[1 0]
[0.05458297 0.94541705]		[0 1]
[0.90369093 0.09630907]		[1 0]
[0.7272501 0.2727499]		[1 0]
[0.04929325 0.9507068 ]		[0 1]
[0.78692067 0.21307935]		[1 0]
[0.03812375 0.9618762 ]		[0 1]
[0.17932555 0.8206745 ]		[0 1]
[0.1254426  0.87455744]		[0 1]
[0.4033472 0.5966528]		[0 1]
[0.30643073 0.6935693 ]		[0 1]
[0.2684909 0.7315091]		[0 1]
[0.38479206 0.6152079 ]		[1 0]
[0.86301965 0.13698037]		[1 0]
[0.5388288  0.46117127]		[0 1]
[0.32537636 0.67462367]		[0 1]
[0.8049559 0.1950441]		[1 0]
[0.30257508 0.6974248 ]		[1 0]
[0.29483587 0.70516413]		[0 1]
[0.13443686 0.86556315]		[0 1]
[0.74332243 0.25667748]		[1 0]
[0.27467224 0.7253278 ]		[0 1]
[0.9609239  0.03907609]		[1 0]
[0.32566896 0.67433107]		[1 0]
[0.31324905 0.68675095]		[0 1]
[0.35664535 0.6433547 ]		[1 0]
[0.28499392 0.7150061 ]		[1 0]
[0.6037003  0.39629972]		[1 0]
[0.7152237  0.28477627]		[1 0]
[0.17378    0.82622004]		[0 1]
[0.8041532  0.19584681]		[1 0]
[0.1594938 0.8405062]		[0 1]
[0.4785895 0.5214105]		[1 0]
[0.20539466 0.7946053 ]		[0 1]
[0.26470518 0.7352948 ]		[0 1]
[0.4514018 0.5485982]		[0 1]
[0.7658133  0.23418665]		[1 0]
[0.4969148 0.5030852]		[1 0]
[0.39019373 0.6098063 ]		[0 1]
[0.808519 0.191481]		[1 0]
[0.59943193 0.40056807]		[1 0]
[0.12777969 0.87222034]		[0 1]
[0.27568173 0.72431827]		[0 1]
[0.5297005  0.47029945]		[1 0]
[0.03449097 0.96550906]		[0 1]
[0.01980689 0.9801931 ]		[0 1]
[0.09962404 0.9003759 ]		[0 1]
[0.2327472 0.7672528]		[0 1]
[0.42699277 0.5730072 ]		[0 1]
[0.96808213 0.0319178 ]		[1 0]
[0.02835611 0.9716439 ]		[0 1]
[0.22598407 0.7740159 ]		[0 1]
[0.70225525 0.29774478]		[1 0]
[0.58422923 0.41577077]		[0 1]
[0.29388404 0.70611596]		[0 1]
[0.0354933 0.9645067]		[0 1]
[0.7506854  0.24931464]		[1 0]
[0.7935685  0.20643146]		[1 0]
[0.19106703 0.808933  ]		[0 1]
[0.22066762 0.7793324 ]		[0 1]
[0.3554149  0.64458513]		[0 1]
[0.4595331 0.5404669]		[1 0]
[0.5383203  0.46167973]		[1 0]
[0.74777246 0.25222751]		[1 0]
[0.2781937 0.7218063]		[0 1]
[0.6401373  0.35986274]		[1 0]
[0.5195494  0.48045054]		[1 0]
[0.8625831  0.13741684]		[1 0]
[0.526755 0.473245]		[1 0]
[0.30502984 0.69497013]		[1 0]
[0.49825546 0.5017445 ]		[1 0]
[0.33802778 0.6619722 ]		[0 1]
[0.62452275 0.37547725]		[1 0]
[0.02744767 0.9725523 ]		[0 1]
[0.30217758 0.69782245]		[0 1]
[0.09189238 0.90810764]		[0 1]
[0.45704627 0.5429537 ]		[0 1]
[0.56715924 0.43284085]		[0 1]
[0.27120626 0.7287938 ]		[1 0]
[0.11493728 0.88506275]		[0 1]
[0.24796258 0.7520374 ]		[0 1]
[0.62950295 0.370497  ]		[0 1]
[0.19963574 0.80036426]		[1 0]
[0.3996384 0.6003616]		[0 1]
[0.02643296 0.97356707]		[0 1]
[0.45658985 0.5434102 ]		[0 1]
[0.16682549 0.83317447]		[0 1]
[0.3215637  0.67843634]		[1 0]
[0.39287582 0.60712415]		[0 1]
[0.11307127 0.8869287 ]		[0 1]
[0.38535687 0.6146431 ]		[1 0]
[0.9071038  0.09289623]		[1 0]
[0.04155364 0.9584463 ]		[0 1]
[0.02026049 0.9797395 ]		[0 1]
[0.5314638  0.46853623]		[1 0]
[0.44527853 0.5547215 ]		[1 0]
[0.8390722  0.16092776]		[1 0]
[0.6854642  0.31453577]		[1 0]
[0.9354721 0.0645279]		[1 0]
[0.33144733 0.66855264]		[0 1]
[0.64196944 0.35803056]		[1 0]
[0.14120597 0.85879403]		[0 1]
[0.63988215 0.36011782]		[1 0]
[0.7448424 0.2551576]		[1 0]
[0.9714604  0.02853963]		[1 0]
[0.49197897 0.50802106]		[0 1]
[0.31739628 0.68260366]		[1 0]
[0.30704728 0.6929527 ]		[1 0]
[0.5235171  0.47648293]		[0 1]
[0.40573835 0.59426165]		[1 0]
[0.12561233 0.8743877 ]		[0 1]
[0.13278437 0.86721563]		[0 1]
[0.8880495  0.11195046]		[1 0]
[0.8538586  0.14614141]		[1 0]
[0.08798666 0.9120134 ]		[0 1]
[0.60010123 0.39989877]		[1 0]
[0.8181646  0.18183541]		[1 0]
[0.21885099 0.781149  ]		[0 1]
[0.20921353 0.7907865 ]		[0 1]
[0.3848851 0.6151149]		[1 0]
[0.77115697 0.22884297]		[1 0]
[0.15331645 0.84668356]		[1 0]
[0.46400598 0.535994  ]		[1 0]
[0.39313653 0.60686344]		[0 1]
[0.32606947 0.6739306 ]		[0 1]
[0.29352573 0.7064743 ]		[0 1]
[0.6827008  0.31729916]		[1 0]
[0.9675171  0.03248292]		[1 0]
[0.28759027 0.71240973]		[0 1]
[0.13186486 0.8681352 ]		[0 1]
[0.7218221  0.27817783]		[1 0]
[0.7081606  0.29183942]		[0 1]
[0.5825595  0.41744044]		[1 0]
[0.5636659  0.43633407]		[1 0]
[0.6393978  0.36060223]		[1 0]
[0.49796012 0.50203985]		[1 0]
[0.63622236 0.3637777 ]		[1 0]
[0.9034316  0.09656847]		[1 0]
[0.36234692 0.63765305]		[1 0]
[0.27607626 0.7239238 ]		[0 1]
[0.9591786 0.0408214]		[1 0]
[0.28022936 0.7197707 ]		[0 1]
[0.37190187 0.62809813]		[1 0]
[0.18743399 0.812566  ]		[0 1]
[0.6102934 0.3897067]		[0 1]
[0.6264073  0.37359262]		[0 1]
[0.86333406 0.13666588]		[1 0]
[0.20541674 0.79458326]		[0 1]
[0.07918379 0.9208162 ]		[0 1]
[0.74252594 0.25747406]		[1 0]
[0.67946655 0.32053345]		[1 0]
[0.65435874 0.34564131]		[1 0]
[0.5675114  0.43248865]		[0 1]
[0.20913233 0.7908676 ]		[1 0]
[0.8988433  0.10115671]		[1 0]
[0.5500141 0.4499859]		[1 0]
[0.31218848 0.6878115 ]		[0 1]
[0.891022   0.10897799]		[1 0]
[0.3023759  0.69762415]		[0 1]
[0.8999899  0.10001008]		[1 0]
[0.20986684 0.7901331 ]		[0 1]
[0.27299607 0.727004  ]		[0 1]
[0.16697992 0.8330201 ]		[0 1]
[0.24470963 0.7552903 ]		[0 1]
[0.70660275 0.29339722]		[1 0]
[0.5819379  0.41806203]		[1 0]
[0.9288861 0.0711139]		[0 1]
[0.5932738 0.4067262]		[1 0]
[0.6801497  0.31985036]		[0 1]
[0.35096118 0.6490388 ]		[0 1]
[0.89007026 0.10992973]		[1 0]
[0.7519185  0.24808154]		[1 0]
[0.4974353 0.5025647]		[0 1]
[0.36401802 0.6359819 ]		[1 0]
[0.6360345  0.36396554]		[1 0]
[0.8689145  0.13108553]		[1 0]
[0.6979441  0.30205593]		[1 0]
[0.34870577 0.6512942 ]		[1 0]
[0.63870436 0.3612956 ]		[1 0]
[0.14459398 0.85540605]		[0 1]
[0.26320583 0.7367942 ]		[1 0]
[0.30687827 0.69312173]		[0 1]
[0.11241903 0.887581  ]		[0 1]
[0.89680123 0.10319874]		[1 0]
[0.29762965 0.70237035]		[1 0]
[0.3837156 0.6162844]		[0 1]
[0.81141025 0.18858975]		[1 0]
[0.32160053 0.67839944]		[0 1]
[0.3643888 0.6356112]		[0 1]
[0.4032768 0.5967232]		[0 1]
[0.8340875  0.16591252]		[0 1]
[0.8798117  0.12018824]		[0 1]
[0.37355724 0.6264428 ]		[0 1]
[0.68106544 0.31893453]		[1 0]
[0.09230889 0.9076911 ]		[0 1]
[0.55777353 0.44222647]		[1 0]
[0.6408094  0.35919058]		[1 0]
[0.41091943 0.5890805 ]		[1 0]
[0.14555366 0.85444635]		[0 1]
[0.10693322 0.89306676]		[1 0]
[0.31009594 0.68990403]		[0 1]
[0.1269361  0.87306386]		[0 1]
[0.11693957 0.88306046]		[0 1]
[0.1989562  0.80104387]		[0 1]
[0.56600773 0.43399227]		[1 0]
[0.91788137 0.08211855]		[1 0]
[0.22310364 0.7768963 ]		[0 1]
[0.4679548  0.53204525]		[1 0]
[0.16460852 0.8353914 ]		[0 1]
[0.8161941  0.18380584]		[1 0]
[0.28660688 0.7133931 ]		[0 1]
[0.14309968 0.85690033]		[0 1]
[0.8411311  0.15886894]		[1 0]
[0.19877203 0.801228  ]		[1 0]
[0.6458703  0.35412973]		[1 0]
[0.5168595  0.48314044]		[1 0]
[0.04598595 0.954014  ]		[1 0]
[0.16170815 0.8382918 ]		[0 1]
[0.5689879 0.4310121]		[1 0]
[0.845669   0.15433109]		[1 0]
[0.88100415 0.11899586]		[0 1]
[0.03449702 0.96550304]		[0 1]
[0.6710497 0.3289503]		[0 1]
[0.8753346  0.12466541]		[0 1]
[0.01758265 0.98241735]		[0 1]
[0.11326198 0.886738  ]		[0 1]
[0.6149572 0.3850428]		[1 0]
[0.18923911 0.81076086]		[0 1]
[0.3246073 0.6753927]		[0 1]
[0.36949113 0.6305089 ]		[1 0]
[0.7185646 0.2814354]		[1 0]
[0.9668648  0.03313519]		[1 0]
[0.12031348 0.87968653]		[0 1]
[0.56162864 0.4383714 ]		[0 1]
[0.22957757 0.77042246]		[0 1]
[0.9631019  0.03689814]		[1 0]
[0.62028146 0.37971857]		[1 0]
[0.09058956 0.9094104 ]		[0 1]
[0.4612212 0.5387788]		[1 0]
[0.3561322 0.6438678]		[1 0]
[0.1686164 0.8313836]		[0 1]
[0.17271419 0.8272858 ]		[0 1]
[0.3562152 0.6437848]		[1 0]
[0.11089395 0.88910604]		[1 0]
[0.48095757 0.51904243]		[1 0]
[0.02318707 0.97681296]		[0 1]
[0.9068476  0.09315243]		[1 0]
[0.86112124 0.13887875]		[0 1]
[0.13268372 0.86731625]		[1 0]
[0.7302158  0.26978424]		[0 1]
[0.1995426 0.8004574]		[1 0]
[0.52428657 0.47571343]		[1 0]
[0.48713598 0.512864  ]		[1 0]
[0.24152409 0.75847584]		[0 1]
[0.6168922 0.3831078]		[1 0]
[0.1531036 0.8468964]		[0 1]
[0.490183 0.509817]		[1 0]
[0.53739595 0.4626041 ]		[1 0]
[0.29036433 0.70963573]		[1 0]
[0.1096992  0.89030075]		[0 1]
[0.19890743 0.80109257]		[1 0]
[0.9208554  0.07914462]		[1 0]
[0.1426321  0.85736793]		[0 1]
[0.3860754 0.6139246]		[0 1]
[0.38514608 0.614854  ]		[1 0]
[0.55558217 0.4444179 ]		[0 1]
[0.7241363  0.27586362]		[1 0]
[0.39660046 0.60339946]		[1 0]
[0.20081079 0.7991892 ]		[0 1]
[0.6840221  0.31597784]		[1 0]
[0.47011042 0.5298896 ]		[1 0]
[0.96957415 0.03042588]		[1 0]
[0.7052978  0.29470217]		[1 0]
[0.22162959 0.7783704 ]		[0 1]
[0.9596931  0.04030698]		[1 0]
[0.7607278  0.23927219]		[1 0]
[0.38096237 0.6190376 ]		[0 1]
[0.6054913  0.39450875]		[0 1]
[0.47150367 0.52849627]		[0 1]
[0.32978395 0.6702161 ]		[0 1]
[0.21366495 0.78633505]		[0 1]
[0.0830323  0.91696775]		[0 1]
[0.02984411 0.9701559 ]		[0 1]
[0.75860465 0.2413953 ]		[1 0]
[0.7376144  0.26238564]		[1 0]
[0.17309377 0.8269062 ]		[0 1]
[0.3128912  0.68710876]		[1 0]
[0.81682116 0.18317881]		[1 0]
[0.52476525 0.47523478]		[1 0]
[0.61677843 0.38322157]		[0 1]
[0.27585402 0.72414595]		[0 1]
[0.88713384 0.11286619]		[1 0]
[0.0950042 0.9049958]		[0 1]
[0.13374837 0.8662517 ]		[0 1]
[0.91640395 0.08359604]		[1 0]
[0.90570754 0.09429248]		[1 0]
[0.45692974 0.54307026]		[1 0]
[0.31541002 0.68459   ]		[0 1]
[0.21187684 0.7881232 ]		[0 1]
[0.4768399  0.52316004]		[0 1]
[0.7735073  0.22649263]		[1 0]
[0.03352593 0.96647406]		[0 1]
[0.32313544 0.67686456]		[0 1]
[0.87629396 0.12370597]		[1 0]
[0.91490483 0.08509513]		[1 0]
[0.6697934  0.33020657]		[1 0]
[0.9647951 0.0352049]		[1 0]
[0.76900893 0.23099107]		[1 0]
[0.9277003  0.07229975]		[1 0]
[0.5031226 0.4968774]		[0 1]
[0.3040912 0.6959087]		[1 0]
[0.49499407 0.50500596]		[0 1]
[0.41484427 0.5851558 ]		[0 1]
[0.6300366  0.36996338]		[0 1]
[0.91081244 0.08918761]		[1 0]
[0.11098121 0.8890188 ]		[0 1]
[0.4176004  0.58239955]		[0 1]
[0.38477296 0.615227  ]		[1 0]
[0.32783046 0.6721696 ]		[0 1]
[0.61699414 0.38300586]		[0 1]
[0.63266474 0.36733526]		[1 0]
[0.9418328  0.05816719]		[1 0]
[0.5572083  0.44279176]		[1 0]
[0.88113296 0.11886702]		[1 0]
[0.23817433 0.7618257 ]		[0 1]
[0.27068445 0.7293156 ]		[0 1]
[0.13968053 0.8603194 ]		[0 1]
[0.27428928 0.72571075]		[0 1]
[0.1861959 0.8138041]		[0 1]
[0.02273254 0.9772675 ]		[0 1]
[0.24161531 0.75838464]		[1 0]
[0.5910631 0.408937 ]		[1 0]
[0.33953872 0.6604613 ]		[0 1]
[0.03410816 0.9658918 ]		[0 1]
[0.04848085 0.95151913]		[0 1]
[0.22840254 0.7715974 ]		[1 0]
[0.7795487 0.2204513]		[0 1]
[0.7516729  0.24832706]		[1 0]
[0.2925441  0.70745593]		[0 1]
[0.13317022 0.86682975]		[0 1]
[0.9539668  0.04603316]		[1 0]
[0.92197907 0.07802097]		[1 0]
[0.15315397 0.84684604]		[0 1]
[0.59379023 0.40620968]		[1 0]
[0.21267916 0.7873209 ]		[0 1]
[0.26190358 0.7380964 ]		[0 1]
[0.74916697 0.25083306]		[1 0]
[0.97278136 0.02721868]		[1 0]
[0.63873667 0.36126328]		[1 0]
[0.8344317  0.16556829]		[1 0]
[0.23063307 0.769367  ]		[0 1]
[0.2682238 0.7317762]		[0 1]
[0.23090099 0.76909906]		[0 1]
[0.22006318 0.7799368 ]		[0 1]
[0.36139488 0.6386051 ]		[1 0]
[0.41882703 0.58117294]		[0 1]
[0.13916261 0.8608374 ]		[0 1]
[0.6060045  0.39399552]		[0 1]
[0.9102538  0.08974617]		[1 0]
[0.94493407 0.05506592]		[1 0]
[0.85638255 0.1436175 ]		[1 0]
[0.74295324 0.2570467 ]		[1 0]
[0.15308486 0.8469151 ]		[0 1]
[0.6769335  0.32306644]		[0 1]
[0.23739128 0.7626087 ]		[0 1]
[0.29360577 0.7063942 ]		[0 1]
[0.43066907 0.569331  ]		[1 0]
[0.3010529  0.69894713]		[0 1]
[0.6175421  0.38245794]		[1 0]
[0.9542848  0.04571525]		[1 0]
[0.7271496  0.27285042]		[1 0]
[0.14738037 0.8526196 ]		[0 1]
[0.20778185 0.79221815]		[1 0]
[0.06278287 0.9372172 ]		[0 1]
[0.94629073 0.05370922]		[1 0]
[0.7906261  0.20937388]		[1 0]
[0.9728799  0.02712013]		[1 0]
[0.18190113 0.8180989 ]		[0 1]
[0.7652805 0.2347195]		[1 0]
[0.15922722 0.8407727 ]		[0 1]
[0.3015417  0.69845825]		[1 0]
[0.6639424  0.33605757]		[1 0]
[0.94664323 0.05335679]		[1 0]
[0.3427659  0.65723413]		[1 0]
[0.88478076 0.11521921]		[1 0]
[0.76592034 0.2340796 ]		[1 0]
[0.83089787 0.16910209]		[1 0]
[0.36925918 0.6307408 ]		[0 1]
[0.5295016  0.47049835]		[0 1]
[0.8833487 0.1166513]		[1 0]
[0.5111668  0.48883322]		[0 1]
[0.3244098  0.67559016]		[0 1]
[0.7270345  0.27296546]		[1 0]
[0.7458075 0.2541925]		[0 1]
[0.972605   0.02739505]		[1 0]
[0.13324113 0.8667588 ]		[0 1]
[0.72539264 0.27460736]		[1 0]
[0.08419808 0.9158019 ]		[0 1]
[0.2254683 0.7745318]		[0 1]
[0.5465385  0.45346153]		[1 0]
[0.504309   0.49569097]		[1 0]
[0.97113883 0.02886118]		[1 0]
[0.04563802 0.954362  ]		[0 1]
[0.8697084  0.13029164]		[1 0]
[0.0891809 0.9108192]		[0 1]
[0.85769486 0.14230515]		[1 0]
[0.95474315 0.0452569 ]		[1 0]
[0.7436928  0.25630715]		[1 0]
[0.72355783 0.27644223]		[0 1]
[0.7402991  0.25970092]		[1 0]
[0.07108992 0.9289101 ]		[1 0]
[0.51923454 0.4807655 ]		[1 0]
[0.09709357 0.90290636]		[0 1]
[0.17254016 0.8274599 ]		[0 1]
[0.7705922  0.22940786]		[0 1]
[0.92440987 0.07559019]		[1 0]
[0.2250539  0.77494603]		[1 0]
[0.05805662 0.9419434 ]		[0 1]
[0.4683433  0.53165674]		[0 1]
[0.1647519 0.8352481]		[1 0]
[0.39902893 0.6009711 ]		[0 1]
[0.300317   0.69968307]		[0 1]
[0.43204525 0.5679548 ]		[0 1]
[0.49519363 0.50480634]		[1 0]
[0.15915972 0.8408403 ]		[0 1]
[0.9060971  0.09390292]		[1 0]
[0.8256462  0.17435373]		[1 0]
[0.02430739 0.97569263]		[0 1]
[0.3892508 0.6107492]		[0 1]
[0.49936017 0.50063986]		[1 0]
[0.36096868 0.63903135]		[0 1]
[0.9736385  0.02636149]		[1 0]
[0.08858205 0.91141796]		[0 1]
[0.13104641 0.8689535 ]		[0 1]
[0.80443907 0.1955609 ]		[0 1]
[0.5917293  0.40827066]		[0 1]
[0.4515373 0.5484627]		[1 0]
[0.31760707 0.68239295]		[1 0]
[0.28240806 0.71759194]		[0 1]
[0.9369706  0.06302942]		[1 0]
[0.12330148 0.8766985 ]		[0 1]
[0.66747695 0.33252305]		[1 0]
[0.05137587 0.9486241 ]		[0 1]
[0.11539565 0.8846044 ]		[0 1]
[0.22511417 0.77488583]		[1 0]
[0.13634472 0.8636553 ]		[0 1]
[0.7890666  0.21093342]		[1 0]
[0.35835645 0.6416436 ]		[1 0]
[0.6030217  0.39697832]		[0 1]
[0.23359442 0.7664056 ]		[0 1]
[0.9291458  0.07085416]		[0 1]
[0.7994084 0.2005916]		[1 0]
[0.65648615 0.34351382]		[0 1]
[0.57657206 0.42342794]		[0 1]
[0.43620735 0.56379265]		[1 0]
[0.10992056 0.89007944]		[1 0]
[0.30199495 0.6980051 ]		[1 0]
[0.45361438 0.5463856 ]		[1 0]
[0.68083745 0.31916255]		[1 0]
[0.1864163  0.81358373]		[0 1]
[0.32306698 0.676933  ]		[1 0]
[0.67056817 0.32943177]		[0 1]
[0.02127905 0.9787209 ]		[0 1]
[0.8095786  0.19042143]		[1 0]
[0.5611079  0.43889213]		[0 1]
[0.08468131 0.91531867]		[0 1]
[0.3934726  0.60652745]		[1 0]
[0.560317   0.43968302]		[1 0]
[0.15546505 0.844535  ]		[1 0]
[0.27657017 0.72342974]		[0 1]
[0.20056243 0.7994376 ]		[0 1]
[0.45295522 0.5470448 ]		[0 1]
[0.32298976 0.67701024]		[1 0]
[0.23735914 0.7626409 ]		[0 1]
[0.15366039 0.8463396 ]		[0 1]
[0.5625973  0.43740273]		[1 0]
[0.7676116  0.23238839]		[1 0]
[0.65383464 0.3461654 ]		[1 0]
[0.6961686  0.30383143]		[1 0]
[0.61738    0.38261995]		[1 0]
[0.02280665 0.97719336]		[0 1]
[0.9437254  0.05627465]		[1 0]
[0.6122465 0.3877535]		[0 1]
[0.5308672  0.46913275]		[1 0]
[0.26312637 0.7368736 ]		[0 1]
[0.9362133  0.06378672]		[1 0]
[0.6881375  0.31186253]		[1 0]
[0.19613841 0.8038616 ]		[0 1]
[0.27923506 0.72076494]		[1 0]
[0.4755087 0.5244913]		[1 0]
[0.0790026 0.9209974]		[0 1]
[0.3447537  0.65524626]		[0 1]
[0.5245199  0.47548005]		[0 1]
[0.5273171 0.4726829]		[0 1]
[0.46205392 0.53794605]		[0 1]
[0.11533051 0.88466954]		[1 0]
[0.3701678 0.6298322]		[1 0]
[0.96144295 0.03855705]		[1 0]
[0.91724116 0.08275886]		[1 0]
[0.19850029 0.80149966]		[1 0]
[0.16738607 0.83261395]		[1 0]
[0.46187755 0.5381225 ]		[1 0]
[0.6235258  0.37647417]		[0 1]
[0.02355614 0.9764439 ]		[0 1]
[0.1843882 0.8156118]		[0 1]
[0.94403815 0.05596186]		[0 1]
[0.25263536 0.7473647 ]		[1 0]
[0.17486091 0.82513905]		[0 1]
[0.5696856  0.43031442]		[1 0]
[0.197119 0.802881]		[1 0]
[0.22840713 0.77159286]		[0 1]
[0.86374646 0.13625357]		[1 0]
[0.45301467 0.5469853 ]		[0 1]
[0.16173449 0.8382655 ]		[0 1]
[0.2064319 0.7935681]		[0 1]
[0.7407003 0.2592997]		[0 1]
[0.49609777 0.5039022 ]		[0 1]
[0.7869356 0.2130644]		[1 0]
[0.50014424 0.49985576]		[1 0]
[0.29749694 0.7025031 ]		[0 1]
[0.67687094 0.3231291 ]		[1 0]
[0.93626213 0.06373784]		[1 0]
[0.47938618 0.5206138 ]		[0 1]
[0.25560167 0.7443983 ]		[1 0]
[0.23807901 0.7619209 ]		[0 1]
[0.43856835 0.5614316 ]		[1 0]
[0.7339333  0.26606664]		[1 0]
[0.31255183 0.6874482 ]		[1 0]
[0.08523095 0.91476905]		[0 1]
[0.05869686 0.9413031 ]		[0 1]
[0.20438677 0.79561317]		[1 0]
[0.7750025  0.22499755]		[0 1]
[0.49898204 0.501018  ]		[1 0]
[0.12474086 0.87525916]		[0 1]
[0.3985675  0.60143244]		[0 1]
[0.58496994 0.41503012]		[1 0]
[0.53406036 0.46593958]		[0 1]
[0.21506272 0.78493726]		[1 0]
[0.9760827 0.0239173]		[1 0]
[0.41788715 0.58211285]		[1 0]
[0.72141534 0.27858472]		[0 1]
[0.35154584 0.6484542 ]		[1 0]
[0.8576113  0.14238876]		[1 0]
[0.4299379 0.5700621]		[1 0]
[0.582113   0.41788697]		[1 0]
[0.07575107 0.92424893]		[0 1]
[0.5565466  0.44345337]		[1 0]
[0.25475597 0.74524397]		[0 1]
[0.15725303 0.842747  ]		[1 0]
[0.27477908 0.72522086]		[0 1]
[0.36601812 0.6339819 ]		[0 1]
[0.1868689  0.81313103]		[0 1]
[0.18874274 0.8112573 ]		[0 1]
[0.73899704 0.26100296]		[1 0]
[0.6161 0.3839]		[0 1]
[0.9695451  0.03045492]		[1 0]
[0.84936315 0.15063678]		[1 0]
[0.75377446 0.24622552]		[0 1]
[0.2046757  0.79532427]		[1 0]
[0.48129433 0.51870567]		[1 0]
[0.89833456 0.10166536]		[1 0]
[0.66550577 0.33449423]		[1 0]
[0.12469944 0.8753005 ]		[0 1]
[0.5122729 0.4877271]		[1 0]
[0.9718402 0.0281598]		[1 0]
[0.96521443 0.03478563]		[1 0]
[0.23950428 0.76049566]		[0 1]
[0.03474465 0.9652554 ]		[0 1]
[0.93396634 0.06603366]		[0 1]
[0.97640693 0.02359309]		[1 0]
[0.593558   0.40644205]		[1 0]
[0.78078043 0.21921961]		[1 0]
[0.16388741 0.83611256]		[0 1]
[0.69981116 0.3001888 ]		[0 1]
[0.04800543 0.9519946 ]		[0 1]
[0.02103627 0.97896373]		[0 1]
[0.9712758  0.02872422]		[1 0]
[0.5852049 0.4147951]		[1 0]
[0.7388245  0.26117554]		[1 0]
[0.9367412  0.06325886]		[1 0]
[0.80344677 0.19655325]		[1 0]
[0.8568304  0.14316954]		[0 1]
[0.52349967 0.4765004 ]		[0 1]
[0.61142254 0.38857743]		[1 0]
[0.7292548  0.27074525]		[1 0]
[0.8692575 0.1307425]		[0 1]
[0.63745964 0.36254033]		[1 0]
[0.5820476  0.41795245]		[0 1]
[0.3312568  0.66874325]		[1 0]
[0.5135458 0.4864542]		[1 0]
[0.5739336  0.42606637]		[1 0]
[0.9358227  0.06417726]		[1 0]
[0.9724875  0.02751248]		[1 0]
[0.5914064 0.4085936]		[1 0]
[0.64613986 0.35386014]		[1 0]
[0.9473795  0.05262045]		[1 0]
[0.6466304 0.3533696]		[1 0]
[0.5118832  0.48811677]		[1 0]
[0.03434409 0.96565586]		[0 1]
[0.2649729  0.73502713]		[0 1]
[0.15854174 0.8414583 ]		[0 1]
[0.13283741 0.8671626 ]		[0 1]
[0.20584776 0.79415226]		[0 1]
[0.17174707 0.82825285]		[1 0]
[0.5201891  0.47981092]		[0 1]
[0.24853708 0.75146294]		[1 0]
[0.20522816 0.7947718 ]		[1 0]
[0.6447889  0.35521105]		[1 0]
[0.96151626 0.03848375]		[1 0]
[0.7389326 0.2610674]		[0 1]
[0.2525748 0.7474252]		[0 1]
[0.9425018 0.0574982]		[1 0]
[0.23264927 0.7673507 ]		[0 1]
[0.6580214  0.34197864]		[1 0]
[0.7876623  0.21233764]		[1 0]
[0.95063806 0.04936198]		[1 0]
[0.4224589 0.5775411]		[1 0]
[0.51882607 0.48117393]		[1 0]
[0.6969787  0.30302134]		[1 0]
[0.94364375 0.05635627]		[1 0]
[0.7184485  0.28155145]		[1 0]
[0.9560152  0.04398483]		[1 0]
[0.56178606 0.43821394]		[0 1]
[0.39881122 0.6011888 ]		[1 0]
[0.8360706  0.16392943]		[1 0]
[0.8424792  0.15752077]		[1 0]
[0.07612979 0.92387015]		[0 1]
[0.7668393  0.23316067]		[1 0]
[0.36512104 0.634879  ]		[0 1]
[0.16035558 0.83964443]		[0 1]
[0.6439746 0.3560253]		[1 0]
[0.27259576 0.7274043 ]		[0 1]
[0.53947955 0.46052042]		[1 0]
[0.1398471  0.86015284]		[0 1]
[0.9131066  0.08689339]		[1 0]
[0.9768683  0.02313179]		[1 0]
[0.2791848 0.7208152]		[0 1]
[0.3286057 0.6713942]		[1 0]
[0.25650966 0.74349034]		[0 1]
[0.35137555 0.6486244 ]		[0 1]
[0.83280027 0.16719973]		[1 0]
[0.11543291 0.8845671 ]		[0 1]
[0.8168113  0.18318874]		[0 1]
[0.4434666 0.5565334]		[1 0]
[0.13099459 0.8690054 ]		[0 1]
[0.04239723 0.9576028 ]		[0 1]
[0.37891257 0.62108743]		[1 0]
[0.61045855 0.38954148]		[1 0]
[0.6939559 0.3060442]		[1 0]
[0.5767354  0.42326462]		[0 1]
[0.66892385 0.33107615]		[0 1]
[0.23122664 0.7687734 ]		[0 1]
[0.87679344 0.12320658]		[1 0]
[0.17113802 0.828862  ]		[0 1]
[0.47821608 0.52178395]		[1 0]
[0.22842309 0.7715769 ]		[0 1]
[0.20934847 0.79065156]		[0 1]
[0.62522995 0.37477002]		[1 0]
[0.7379554  0.26204464]		[0 1]
[0.57463604 0.425364  ]		[1 0]
[0.38412225 0.6158777 ]		[1 0]
[0.02887498 0.971125  ]		[0 1]
[0.10120393 0.898796  ]		[0 1]
[0.14758697 0.85241306]		[0 1]
[0.1603144 0.8396856]		[1 0]
[0.87215614 0.12784384]		[1 0]
[0.5354178  0.46458218]		[0 1]
[0.83879817 0.16120186]		[1 0]
[0.28937352 0.7106265 ]		[0 1]
[0.37475598 0.625244  ]		[1 0]
[0.34409627 0.6559037 ]		[0 1]
[0.28561714 0.7143829 ]		[0 1]
[0.03111803 0.96888196]		[0 1]
[0.08061223 0.91938776]		[0 1]
[0.48823354 0.51176643]		[1 0]
[0.05181994 0.9481801 ]		[0 1]
