PREDICTED		ACTUAL
[0.95604104 0.04395897]		[1 0]
[0.73603547 0.26396453]		[1 0]
[0.7133152  0.28668478]		[1 0]
[0.7027226  0.29727742]		[0 1]
[0.11401439 0.8859857 ]		[0 1]
[0.3680981  0.63190186]		[0 1]
[0.6262732  0.37372673]		[1 0]
[0.5732928  0.42670715]		[1 0]
[0.5631908  0.43680924]		[0 1]
[0.959508   0.04049199]		[1 0]
[0.3775198 0.6224802]		[1 0]
[0.07818807 0.9218119 ]		[0 1]
[0.7346182  0.26538178]		[1 0]
[0.29928923 0.7007108 ]		[0 1]
[0.6093483 0.3906517]		[0 1]
[0.27612332 0.72387666]		[1 0]
[0.07581466 0.9241854 ]		[0 1]
[0.49988517 0.50011474]		[1 0]
[0.3006795 0.6993205]		[0 1]
[0.34362537 0.65637463]		[1 0]
[0.8502766  0.14972341]		[1 0]
[0.23647475 0.7635252 ]		[0 1]
[0.5285319 0.4714681]		[0 1]
[0.01991158 0.9800884 ]		[0 1]
[0.04518256 0.9548175 ]		[0 1]
[0.21450324 0.7854968 ]		[1 0]
[0.65695786 0.34304217]		[0 1]
[0.3228712 0.6771288]		[0 1]
[0.47622475 0.5237753 ]		[1 0]
[0.96537083 0.03462918]		[1 0]
[0.32951957 0.67048043]		[0 1]
[0.7993047  0.20069529]		[0 1]
[0.12123328 0.8787667 ]		[0 1]
[0.10241152 0.8975885 ]		[0 1]
[0.86182916 0.13817088]		[1 0]
[0.45935196 0.54064804]		[0 1]
[0.25604492 0.7439551 ]		[1 0]
[0.34438545 0.65561455]		[1 0]
[0.48909828 0.5109017 ]		[0 1]
[0.5080773 0.4919226]		[0 1]
[0.7644108  0.23558922]		[0 1]
[0.4307977  0.56920224]		[0 1]
[0.12599288 0.87400717]		[0 1]
[0.46608534 0.5339146 ]		[0 1]
[0.77826935 0.22173068]		[0 1]
[0.7260611  0.27393892]		[0 1]
[0.9766643  0.02333569]		[1 0]
[0.3198708 0.6801292]		[0 1]
[0.8309759  0.16902408]		[1 0]
[0.7726043  0.22739574]		[1 0]
[0.26802427 0.7319758 ]		[0 1]
[0.21239494 0.78760505]		[0 1]
[0.37912482 0.62087524]		[1 0]
[0.90181786 0.09818212]		[1 0]
[0.29098222 0.7090178 ]		[0 1]
[0.87197113 0.12802885]		[1 0]
[0.45717818 0.5428218 ]		[1 0]
[0.9635058 0.0364942]		[1 0]
[0.68649 0.31351]		[1 0]
[0.61475706 0.3852429 ]		[0 1]
[0.20022506 0.799775  ]		[0 1]
[0.64922667 0.3507733 ]		[0 1]
[0.90056753 0.09943246]		[1 0]
[0.09194785 0.9080522 ]		[0 1]
[0.23591343 0.7640866 ]		[1 0]
[0.53577995 0.4642201 ]		[1 0]
[0.7644526  0.23554742]		[1 0]
[0.5237975 0.4762025]		[0 1]
[0.09379034 0.90620965]		[0 1]
[0.73581654 0.2641835 ]		[0 1]
[0.14124331 0.8587567 ]		[1 0]
[0.87639725 0.12360272]		[1 0]
[0.21374772 0.78625226]		[1 0]
[0.63649625 0.36350372]		[1 0]
[0.5293585  0.47064152]		[1 0]
[0.05159773 0.9484023 ]		[0 1]
[0.86509746 0.13490255]		[1 0]
[0.659248   0.34075204]		[1 0]
[0.4240865 0.5759134]		[0 1]
[0.12372313 0.87627685]		[0 1]
[0.21845922 0.7815408 ]		[0 1]
[0.5243388  0.47566125]		[0 1]
[0.8323751 0.1676249]		[1 0]
[0.6397828  0.36021718]		[0 1]
[0.25921962 0.74078035]		[0 1]
[0.6466184  0.35338157]		[1 0]
[0.94191694 0.05808305]		[1 0]
[0.4421233  0.55787665]		[0 1]
[0.97366536 0.02633468]		[1 0]
[0.6957919 0.3042081]		[1 0]
[0.06885762 0.9311424 ]		[0 1]
[0.9593414  0.04065859]		[1 0]
[0.7053316  0.29466835]		[0 1]
[0.5753021  0.42469785]		[1 0]
[0.07282068 0.92717934]		[0 1]
[0.09462046 0.9053796 ]		[1 0]
[0.03504209 0.96495795]		[0 1]
[0.9147218  0.08527817]		[1 0]
[0.13260587 0.86739415]		[0 1]
[0.08434571 0.91565436]		[0 1]
[0.8412174  0.15878257]		[1 0]
[0.7135436  0.28645647]		[1 0]
[0.66960853 0.33039147]		[1 0]
[0.8403048  0.15969525]		[1 0]
[0.8047447 0.1952553]		[1 0]
[0.02774668 0.97225326]		[0 1]
[0.8368341  0.16316593]		[1 0]
[0.49700314 0.50299686]		[1 0]
[0.79118294 0.2088171 ]		[1 0]
[0.95504975 0.0449502 ]		[1 0]
[0.64439225 0.35560775]		[1 0]
[0.8464415  0.15355846]		[1 0]
[0.82505995 0.17494003]		[1 0]
[0.33253443 0.6674655 ]		[0 1]
[0.33731994 0.66268003]		[0 1]
[0.5091563  0.49084374]		[0 1]
[0.30257845 0.69742155]		[0 1]
[0.6614704  0.33852956]		[0 1]
[0.9661824  0.03381765]		[1 0]
[0.7442043  0.25579575]		[1 0]
[0.8648297  0.13517031]		[1 0]
[0.53455526 0.46544468]		[0 1]
[0.20423867 0.79576135]		[0 1]
[0.10076541 0.8992346 ]		[0 1]
[0.36478707 0.63521296]		[0 1]
[0.21371646 0.7862835 ]		[1 0]
[0.68555146 0.31444854]		[0 1]
[0.5134236  0.48657638]		[1 0]
[0.9788222  0.02117782]		[1 0]
[0.8610407  0.13895929]		[1 0]
[0.20105244 0.79894763]		[0 1]
[0.45094353 0.5490565 ]		[1 0]
[0.25371778 0.7462822 ]		[1 0]
[0.78312236 0.21687762]		[0 1]
[0.95337796 0.04662202]		[1 0]
[0.87220865 0.12779133]		[1 0]
[0.20201594 0.79798406]		[0 1]
[0.7208185  0.27918148]		[1 0]
[0.7652304  0.23476961]		[0 1]
[0.9066652  0.09333474]		[1 0]
[0.97207874 0.02792129]		[1 0]
[0.7331076  0.26689237]		[1 0]
[0.8628763 0.1371237]		[1 0]
[0.83564407 0.16435589]		[1 0]
[0.21253078 0.7874692 ]		[0 1]
[0.8324154  0.16758458]		[1 0]
[0.1000818 0.8999182]		[0 1]
[0.646975   0.35302508]		[0 1]
[0.26526326 0.7347367 ]		[0 1]
[0.95441854 0.0455814 ]		[1 0]
[0.57939506 0.42060494]		[1 0]
[0.2489483 0.7510517]		[0 1]
[0.69216436 0.30783564]		[1 0]
[0.37470993 0.62529004]		[1 0]
[0.7920171 0.2079829]		[0 1]
[0.2770065 0.7229935]		[0 1]
[0.55714524 0.4428548 ]		[0 1]
[0.6258192  0.37418085]		[1 0]
[0.13589697 0.8641031 ]		[0 1]
[0.16452798 0.83547205]		[0 1]
[0.8810482  0.11895183]		[1 0]
[0.9706923  0.02930772]		[1 0]
[0.24057043 0.75942963]		[1 0]
[0.83351415 0.16648589]		[1 0]
[0.92692107 0.07307895]		[1 0]
[0.32883632 0.6711637 ]		[1 0]
[0.27657625 0.7234237 ]		[1 0]
[0.7954339  0.20456614]		[1 0]
[0.27847424 0.7215257 ]		[0 1]
[0.9693142  0.03068573]		[1 0]
[0.4451622 0.5548379]		[0 1]
[0.73761946 0.26238063]		[1 0]
[0.5333301  0.46666995]		[1 0]
[0.9311913  0.06880873]		[0 1]
[0.02744043 0.9725595 ]		[0 1]
[0.1967365  0.80326355]		[0 1]
[0.63671434 0.3632857 ]		[1 0]
[0.12978944 0.8702106 ]		[0 1]
[0.25229216 0.7477079 ]		[0 1]
[0.88435096 0.11564913]		[1 0]
[0.758004   0.24199605]		[1 0]
[0.7535251  0.24647494]		[0 1]
[0.43601176 0.5639882 ]		[0 1]
[0.40697345 0.5930266 ]		[0 1]
[0.28843477 0.7115652 ]		[0 1]
[0.8175871  0.18241292]		[1 0]
[0.26292107 0.7370789 ]		[0 1]
[0.28422204 0.715778  ]		[1 0]
[0.2109648 0.7890352]		[0 1]
[0.34626883 0.6537311 ]		[0 1]
[0.8719884  0.12801161]		[1 0]
[0.81328785 0.18671216]		[1 0]
[0.15964234 0.84035766]		[0 1]
[0.63149273 0.36850727]		[1 0]
[0.04711159 0.95288837]		[0 1]
[0.92203337 0.07796668]		[0 1]
[0.4075232 0.5924767]		[1 0]
[0.11757831 0.88242173]		[0 1]
[0.73182577 0.2681742 ]		[1 0]
[0.28854424 0.71145576]		[1 0]
[0.8213497 0.1786503]		[1 0]
[0.30437973 0.69562036]		[0 1]
[0.6991037  0.30089623]		[0 1]
[0.80189735 0.19810265]		[0 1]
[0.43765372 0.5623463 ]		[0 1]
[0.8734376  0.12656246]		[1 0]
[0.5862315  0.41376847]		[0 1]
[0.07262121 0.92737883]		[0 1]
[0.40578204 0.594218  ]		[1 0]
[0.26693043 0.73306954]		[0 1]
[0.9643475  0.03565249]		[1 0]
[0.40903714 0.5909629 ]		[1 0]
[0.1567204 0.8432796]		[0 1]
[0.9293802 0.0706198]		[1 0]
[0.8350867  0.16491324]		[1 0]
[0.20293865 0.7970613 ]		[0 1]
[0.19878252 0.8012175 ]		[1 0]
[0.8123194  0.18768065]		[0 1]
[0.7433886  0.25661147]		[1 0]
[0.55803955 0.44196045]		[1 0]
[0.70972294 0.29027706]		[0 1]
[0.2889975 0.7110025]		[0 1]
[0.0833502 0.9166498]		[0 1]
[0.5787653  0.42123476]		[1 0]
[0.5017442  0.49825585]		[0 1]
[0.33995253 0.6600475 ]		[1 0]
[0.09640674 0.90359324]		[0 1]
[0.01022454 0.9897754 ]		[0 1]
[0.9760877  0.02391233]		[1 0]
[0.25849256 0.7415074 ]		[0 1]
[0.14773156 0.85226846]		[0 1]
[0.46550673 0.53449327]		[1 0]
[0.23466335 0.7653366 ]		[1 0]
[0.38514394 0.61485606]		[0 1]
[0.9100896  0.08991043]		[0 1]
[0.7813352  0.21866487]		[0 1]
[0.38676947 0.6132305 ]		[0 1]
[0.05267498 0.94732493]		[0 1]
[0.7412899  0.25871006]		[1 0]
[0.8259023  0.17409766]		[1 0]
[0.810635   0.18936497]		[1 0]
[0.3898298 0.6101702]		[0 1]
[0.80069643 0.19930357]		[1 0]
[0.25693372 0.7430663 ]		[0 1]
[0.49935022 0.50064975]		[0 1]
[0.28732455 0.71267545]		[0 1]
[0.45396167 0.5460383 ]		[0 1]
[0.7257349 0.2742651]		[1 0]
[0.5602071  0.43979278]		[1 0]
[0.6926247 0.3073753]		[1 0]
[0.28022784 0.71977216]		[0 1]
[0.84915406 0.15084594]		[1 0]
[0.20202924 0.7979707 ]		[0 1]
[0.07775049 0.9222495 ]		[0 1]
[0.45397785 0.54602224]		[0 1]
[0.5650278  0.43497223]		[1 0]
[0.28879917 0.71120083]		[0 1]
[0.3787128 0.6212872]		[1 0]
[0.22884707 0.771153  ]		[0 1]
[0.1660365 0.8339635]		[0 1]
[0.38963324 0.6103668 ]		[1 0]
[0.13379866 0.86620134]		[0 1]
[0.8769515 0.1230484]		[0 1]
[0.2529156 0.7470844]		[0 1]
[0.8205485  0.17945156]		[1 0]
[0.96739346 0.03260652]		[1 0]
[0.9117108  0.08828922]		[1 0]
[0.2836375  0.71636254]		[0 1]
[0.37006888 0.6299311 ]		[1 0]
[0.41435376 0.5856462 ]		[1 0]
[0.45541343 0.5445866 ]		[1 0]
[0.24524131 0.75475866]		[0 1]
[0.95385283 0.0461472 ]		[1 0]
[0.93994385 0.06005612]		[1 0]
[0.27587748 0.7241226 ]		[0 1]
[0.651367   0.34863293]		[1 0]
[0.05108644 0.9489135 ]		[0 1]
[0.15564759 0.8443525 ]		[0 1]
[0.5094968 0.4905032]		[1 0]
[0.19000316 0.8099968 ]		[0 1]
[0.70565903 0.2943409 ]		[1 0]
[0.39712605 0.6028739 ]		[0 1]
[0.6830723  0.31692767]		[0 1]
[0.41696823 0.5830318 ]		[0 1]
[0.84258235 0.15741771]		[1 0]
[0.5618407  0.43815926]		[1 0]
[0.50484264 0.49515733]		[0 1]
[0.32649556 0.6735045 ]		[0 1]
[0.5560732  0.44392675]		[1 0]
[0.37079287 0.62920713]		[1 0]
[0.6275531 0.3724469]		[0 1]
[0.7378349  0.26216507]		[1 0]
[0.1553291  0.84467095]		[1 0]
[0.846326   0.15367399]		[1 0]
[0.43114865 0.56885135]		[0 1]
[0.17256068 0.8274393 ]		[0 1]
[0.14625475 0.8537452 ]		[0 1]
[0.8707698  0.12923017]		[1 0]
[0.24307775 0.75692225]		[1 0]
[0.64673877 0.35326126]		[1 0]
[0.24861088 0.7513891 ]		[0 1]
[0.12396814 0.8760319 ]		[0 1]
[0.3847822 0.6152178]		[0 1]
[0.6881213 0.3118787]		[0 1]
[0.4194924  0.58050764]		[1 0]
[0.02763405 0.972366  ]		[0 1]
[0.947399   0.05260105]		[1 0]
[0.65975916 0.34024087]		[0 1]
[0.40080732 0.5991927 ]		[0 1]
[0.01279084 0.9872091 ]		[0 1]
[0.09643369 0.90356624]		[0 1]
[0.9681979  0.03180209]		[1 0]
[0.482685   0.51731503]		[0 1]
[0.39516208 0.6048379 ]		[1 0]
[0.09548094 0.904519  ]		[0 1]
[0.6254945 0.3745055]		[0 1]
[0.41649926 0.58350074]		[0 1]
[0.51327217 0.4867279 ]		[0 1]
[0.71786654 0.28213346]		[1 0]
[0.9647968  0.03520325]		[1 0]
[0.14293352 0.85706645]		[0 1]
[0.96281815 0.03718184]		[1 0]
[0.5139138  0.48608625]		[0 1]
[0.5575576  0.44244236]		[1 0]
[0.30931646 0.6906835 ]		[0 1]
[0.66585416 0.33414584]		[1 0]
[0.60971326 0.3902867 ]		[1 0]
[0.70130795 0.2986921 ]		[1 0]
[0.6314399  0.36856008]		[1 0]
[0.64553714 0.3544629 ]		[0 1]
[0.91208994 0.08791002]		[1 0]
[0.5501988  0.44980127]		[1 0]
[0.10166274 0.8983373 ]		[0 1]
[0.85711575 0.1428843 ]		[1 0]
[0.71285737 0.28714266]		[0 1]
[0.8861052  0.11389486]		[1 0]
[0.50001293 0.4999871 ]		[1 0]
[0.65823853 0.34176138]		[0 1]
[0.3489028 0.6510972]		[0 1]
[0.3332269  0.66677314]		[0 1]
[0.9612072  0.03879278]		[1 0]
[0.7378081  0.26219192]		[1 0]
[0.79091585 0.20908414]		[1 0]
[0.58128506 0.418715  ]		[1 0]
[0.96980065 0.0301993 ]		[1 0]
[0.6076851  0.39231488]		[0 1]
[0.06669692 0.93330306]		[0 1]
[0.21630606 0.7836939 ]		[0 1]
[0.33229914 0.6677009 ]		[0 1]
[0.11695269 0.88304734]		[0 1]
[0.26570904 0.734291  ]		[0 1]
[0.76365 0.23635]		[1 0]
[0.30119863 0.6988014 ]		[0 1]
[0.60916007 0.39083996]		[0 1]
[0.24981059 0.7501895 ]		[0 1]
[0.55988413 0.44011593]		[1 0]
[0.01798835 0.9820117 ]		[0 1]
[0.03828835 0.9617117 ]		[0 1]
[0.5420345  0.45796552]		[1 0]
[0.7417529  0.25824705]		[1 0]
[0.35547164 0.6445283 ]		[1 0]
[0.9638274  0.03617267]		[1 0]
[0.28534746 0.7146525 ]		[0 1]
[0.3448039 0.6551961]		[0 1]
[0.44023976 0.5597602 ]		[0 1]
[0.66532236 0.33467767]		[0 1]
[0.6680124  0.33198762]		[1 0]
[0.6822175  0.31778255]		[1 0]
[0.6323078 0.3676921]		[0 1]
[0.9235456  0.07645442]		[1 0]
[0.3692062 0.6307938]		[0 1]
[0.62334764 0.37665236]		[0 1]
[0.46632975 0.53367025]		[1 0]
[0.21801534 0.7819846 ]		[0 1]
[0.6804169  0.31958315]		[0 1]
[0.8030543  0.19694567]		[0 1]
[0.785249   0.21475095]		[0 1]
[0.7105725 0.2894275]		[1 0]
[0.7071091 0.2928909]		[1 0]
[0.9709377  0.02906227]		[1 0]
[0.66678315 0.33321682]		[0 1]
[0.6152544 0.3847456]		[1 0]
[0.78353274 0.21646725]		[0 1]
[0.31268212 0.68731785]		[0 1]
[0.9649313  0.03506875]		[1 0]
[0.6727602  0.32723978]		[1 0]
[0.80736905 0.19263092]		[1 0]
[0.41626242 0.5837376 ]		[1 0]
[0.81245357 0.18754649]		[1 0]
[0.65841657 0.34158343]		[1 0]
[0.00962949 0.9903706 ]		[0 1]
[0.35360554 0.64639443]		[0 1]
[0.20464893 0.7953511 ]		[1 0]
[0.25074992 0.7492501 ]		[0 1]
[0.33974698 0.660253  ]		[0 1]
[0.33732614 0.66267383]		[0 1]
[0.7424088 0.2575912]		[1 0]
[0.24827786 0.75172216]		[1 0]
[0.19499668 0.80500335]		[0 1]
[0.07930581 0.92069423]		[0 1]
[0.93987405 0.06012597]		[1 0]
[0.45285034 0.54714966]		[0 1]
[0.89709455 0.10290547]		[1 0]
[0.92604905 0.07395093]		[1 0]
[0.17982064 0.8201794 ]		[1 0]
[0.22541583 0.7745842 ]		[1 0]
[0.3839033 0.6160967]		[1 0]
[0.67719465 0.3228053 ]		[0 1]
[0.46919852 0.5308015 ]		[1 0]
[0.80933213 0.19066788]		[1 0]
[0.3371 0.6629]		[0 1]
[0.8097206  0.19027945]		[1 0]
[0.20477092 0.795229  ]		[1 0]
[0.38272977 0.6172703 ]		[1 0]
[0.87546104 0.124539  ]		[1 0]
[0.37030664 0.6296934 ]		[0 1]
[0.50635177 0.4936482 ]		[0 1]
[0.62185436 0.37814555]		[1 0]
[0.9290733  0.07092679]		[1 0]
[0.8035014  0.19649857]		[1 0]
[0.95141035 0.04858964]		[1 0]
[0.6322868  0.36771327]		[1 0]
[0.01917858 0.9808215 ]		[0 1]
[0.45304218 0.54695773]		[1 0]
[0.7203253  0.27967474]		[0 1]
[0.5553478 0.4446522]		[0 1]
[0.3430405 0.6569595]		[1 0]
[0.6236684 0.3763316]		[0 1]
[0.92944425 0.07055578]		[1 0]
[0.42722288 0.57277715]		[0 1]
[0.36304685 0.6369532 ]		[0 1]
[0.63225734 0.36774275]		[1 0]
[0.29048905 0.7095109 ]		[1 0]
[0.5236305  0.47636953]		[1 0]
[0.8436032  0.15639682]		[0 1]
[0.61592793 0.38407215]		[1 0]
[0.7617964  0.23820354]		[0 1]
[0.18555215 0.8144479 ]		[0 1]
[0.21791784 0.7820822 ]		[0 1]
[0.8011205  0.19887947]		[0 1]
[0.04182917 0.9581708 ]		[0 1]
[0.25222632 0.74777365]		[1 0]
[0.2123683 0.7876317]		[0 1]
[0.6817505  0.31824958]		[0 1]
[0.65074927 0.34925082]		[1 0]
[0.89214563 0.10785437]		[1 0]
[0.95347345 0.04652658]		[1 0]
[0.21593451 0.78406554]		[0 1]
[0.39595428 0.6040457 ]		[0 1]
[0.5439203  0.45607978]		[1 0]
[0.6753849  0.32461506]		[1 0]
[0.06453237 0.93546766]		[0 1]
[0.9647495  0.03525043]		[1 0]
[0.864123 0.135877]		[1 0]
[0.5681796  0.43182042]		[1 0]
[0.75485575 0.2451442 ]		[1 0]
[0.29316732 0.70683265]		[0 1]
[0.54556656 0.45443344]		[1 0]
[0.77070993 0.22929005]		[0 1]
[0.36118644 0.63881356]		[1 0]
[0.6101444 0.3898556]		[0 1]
[0.17297302 0.82702696]		[0 1]
[0.8589014  0.14109868]		[1 0]
[0.11657322 0.8834268 ]		[1 0]
[0.10001206 0.899988  ]		[0 1]
[0.936603   0.06339694]		[1 0]
[0.3081527 0.6918473]		[0 1]
[0.50215346 0.49784657]		[0 1]
[0.65497214 0.34502783]		[0 1]
[0.48901996 0.51097995]		[0 1]
[0.977839   0.02216103]		[1 0]
[0.5696222  0.43037775]		[1 0]
[0.1426995  0.85730046]		[0 1]
[0.85453975 0.14546026]		[1 0]
[0.12025517 0.8797448 ]		[0 1]
[0.7355426  0.26445743]		[1 0]
[0.6313688  0.36863118]		[1 0]
[0.34126124 0.6587388 ]		[0 1]
[0.24015333 0.7598466 ]		[0 1]
[0.5290158  0.47098422]		[1 0]
[0.615325 0.384675]		[1 0]
[0.44214195 0.55785805]		[1 0]
[0.32911298 0.67088705]		[1 0]
[0.26589873 0.73410124]		[1 0]
[0.96881974 0.03118025]		[1 0]
[0.12211525 0.8778847 ]		[0 1]
[0.29127154 0.7087285 ]		[1 0]
[0.33632064 0.6636793 ]		[0 1]
[0.41549307 0.5845069 ]		[1 0]
[0.55797666 0.4420233 ]		[1 0]
[0.58178854 0.4182115 ]		[0 1]
[0.9615786  0.03842133]		[1 0]
[0.00959233 0.99040765]		[0 1]
[0.19479388 0.80520606]		[0 1]
[0.39270493 0.60729504]		[0 1]
[0.37009618 0.6299038 ]		[1 0]
[0.29008067 0.7099193 ]		[0 1]
[0.33564785 0.66435224]		[0 1]
[0.20533784 0.7946622 ]		[0 1]
[0.70789486 0.29210514]		[0 1]
[0.09191379 0.9080862 ]		[0 1]
[0.7525346  0.24746539]		[1 0]
[0.8516527  0.14834732]		[1 0]
[0.7437313  0.25626865]		[1 0]
[0.59906787 0.4009321 ]		[1 0]
[0.1956386 0.8043614]		[0 1]
[0.810026   0.18997404]		[1 0]
[0.4175817 0.5824183]		[1 0]
[0.29921797 0.70078206]		[0 1]
[0.9177667  0.08223329]		[0 1]
[0.87089527 0.12910469]		[1 0]
[0.15675105 0.84324896]		[0 1]
[0.84290516 0.15709484]		[1 0]
[0.5515025  0.44849744]		[1 0]
[0.2995449  0.70045507]		[0 1]
[0.10033465 0.8996653 ]		[0 1]
[0.9144893  0.08551069]		[1 0]
[0.20553508 0.7944649 ]		[0 1]
[0.15435524 0.8456447 ]		[0 1]
[0.8366416  0.16335844]		[1 0]
[0.04665352 0.95334643]		[0 1]
[0.35220793 0.64779204]		[0 1]
[0.9688121  0.03118787]		[1 0]
[0.6116024  0.38839757]		[1 0]
[0.7845079  0.21549214]		[1 0]
[0.6795187 0.3204813]		[1 0]
[0.6944646  0.30553532]		[0 1]
[0.28214356 0.71785647]		[0 1]
[0.81017613 0.18982388]		[1 0]
[0.05907541 0.9409246 ]		[0 1]
[0.82364655 0.17635338]		[0 1]
[0.36970103 0.6302989 ]		[0 1]
[0.9039797 0.0960203]		[1 0]
[0.06799889 0.93200105]		[0 1]
[0.68029 0.31971]		[1 0]
[0.32820445 0.6717956 ]		[0 1]
[0.8586652  0.14133476]		[1 0]
[0.11450423 0.8854958 ]		[0 1]
[0.20350319 0.7964968 ]		[1 0]
[0.4954814 0.5045186]		[1 0]
[0.9142059  0.08579414]		[1 0]
[0.9328085  0.06719147]		[1 0]
[0.48121193 0.51878804]		[0 1]
[0.14055651 0.8594434 ]		[0 1]
[0.7147686 0.2852314]		[1 0]
[0.6385511  0.36144888]		[1 0]
[0.6951725  0.30482754]		[1 0]
[0.7936421  0.20635794]		[1 0]
[0.8214385 0.1785615]		[1 0]
[0.01442058 0.9855794 ]		[0 1]
[0.5550441  0.44495583]		[1 0]
[0.1587247 0.8412753]		[1 0]
[0.19652835 0.8034716 ]		[1 0]
[0.9117739  0.08822609]		[1 0]
[0.46473333 0.53526664]		[1 0]
[0.0276506 0.9723494]		[0 1]
[0.49695268 0.50304735]		[0 1]
[0.1691191  0.83088094]		[1 0]
[0.8069344  0.19306555]		[1 0]
[0.13193974 0.8680603 ]		[0 1]
[0.5593655  0.44063446]		[0 1]
[0.28329593 0.7167041 ]		[0 1]
[0.8160445  0.18395543]		[1 0]
[0.7363805  0.26361957]		[1 0]
[0.509355   0.49064502]		[0 1]
[0.67987126 0.3201287 ]		[0 1]
[0.32999092 0.6700091 ]		[1 0]
[0.27262974 0.7273702 ]		[0 1]
[0.66985387 0.3301462 ]		[1 0]
[0.6109167  0.38908333]		[1 0]
[0.30893615 0.6910638 ]		[1 0]
[0.67562973 0.3243703 ]		[1 0]
[0.76537687 0.23462313]		[1 0]
[0.13748774 0.8625123 ]		[0 1]
[0.70794743 0.29205257]		[1 0]
[0.5659057  0.43409428]		[0 1]
[0.8378822  0.16211773]		[1 0]
[0.35922596 0.64077395]		[0 1]
[0.6490425  0.35095754]		[1 0]
[0.02090808 0.97909194]		[0 1]
[0.22670548 0.77329457]		[1 0]
[0.3239247 0.6760754]		[0 1]
[0.688692   0.31130797]		[1 0]
[0.68305445 0.31694555]		[1 0]
[0.09444473 0.9055553 ]		[0 1]
[0.40468207 0.595318  ]		[1 0]
[0.59766805 0.4023319 ]		[1 0]
[0.968652   0.03134798]		[1 0]
[0.22544001 0.77456   ]		[0 1]
[0.08421592 0.9157841 ]		[0 1]
[0.19461983 0.80538017]		[0 1]
[0.16290206 0.83709794]		[0 1]
[0.21475747 0.78524256]		[0 1]
[0.13930242 0.86069757]		[0 1]
[0.17834252 0.8216574 ]		[0 1]
[0.82103443 0.1789656 ]		[0 1]
[0.36218062 0.63781935]		[0 1]
[0.6510728  0.34892726]		[1 0]
[0.97238296 0.02761697]		[1 0]
[0.19123593 0.8087641 ]		[0 1]
[0.5277126  0.47228748]		[1 0]
[0.47865722 0.52134275]		[0 1]
[0.3439133  0.65608674]		[1 0]
[0.78143865 0.21856137]		[1 0]
[0.94665295 0.05334705]		[1 0]
[0.8440986  0.15590139]		[1 0]
[0.784604   0.21539593]		[0 1]
[0.679643   0.32035708]		[1 0]
[0.7763999  0.22360006]		[1 0]
[0.5087999 0.4912   ]		[1 0]
[0.35531113 0.6446889 ]		[0 1]
[0.4737054  0.52629465]		[0 1]
[0.58929706 0.41070294]		[1 0]
[0.0899708 0.9100292]		[0 1]
[0.5147978 0.4852022]		[0 1]
[0.13063997 0.86936   ]		[0 1]
[0.3967965 0.6032035]		[0 1]
[0.42661932 0.57338065]		[1 0]
[0.12247934 0.8775207 ]		[0 1]
[0.6549841  0.34501594]		[1 0]
[0.20863008 0.7913699 ]		[0 1]
[0.17299831 0.8270017 ]		[0 1]
[0.69585556 0.30414444]		[1 0]
[0.3112612 0.6887388]		[1 0]
[0.97461194 0.02538802]		[1 0]
[0.59275836 0.4072417 ]		[0 1]
[0.93722534 0.06277473]		[1 0]
[0.82200074 0.17799923]		[1 0]
[0.02005116 0.9799488 ]		[0 1]
[0.6967463  0.30325365]		[1 0]
[0.8215742  0.17842582]		[1 0]
[0.8572441  0.14275596]		[1 0]
[0.821701   0.17829907]		[1 0]
[0.46297514 0.5370249 ]		[0 1]
[0.6025588  0.39744118]		[1 0]
[0.79026014 0.20973988]		[1 0]
[0.9281028  0.07189719]		[1 0]
[0.09259913 0.90740085]		[0 1]
[0.3451807  0.65481925]		[0 1]
[0.2603497 0.7396503]		[1 0]
[0.31266293 0.68733704]		[0 1]
[0.658097 0.341903]		[0 1]
[0.9760559 0.0239441]		[1 0]
[0.48614442 0.5138556 ]		[0 1]
[0.7915459 0.2084541]		[1 0]
[0.19805428 0.8019457 ]		[0 1]
[0.9161335  0.08386642]		[1 0]
[0.59854937 0.40145066]		[0 1]
[0.3155099 0.6844901]		[0 1]
[0.95257515 0.04742483]		[1 0]
[0.62788504 0.37211502]		[1 0]
[0.77478427 0.22521567]		[1 0]
[0.5076064  0.49239358]		[1 0]
[0.12021581 0.8797842 ]		[1 0]
[0.6916301 0.3083699]		[1 0]
[0.01403585 0.9859642 ]		[0 1]
[0.15164427 0.84835577]		[0 1]
[0.37735605 0.62264395]		[0 1]
[0.54858655 0.45141345]		[1 0]
[0.8439622  0.15603784]		[1 0]
[0.52796394 0.47203606]		[1 0]
[0.85729665 0.14270338]		[1 0]
[0.769118   0.23088199]		[1 0]
[0.18768896 0.81231105]		[1 0]
[0.69562936 0.3043706 ]		[1 0]
[0.91627574 0.08372425]		[1 0]
[0.91750956 0.08249052]		[1 0]
[0.31704873 0.6829513 ]		[0 1]
[0.82226855 0.17773145]		[1 0]
[0.8382806  0.16171937]		[1 0]
[0.2209579  0.77904207]		[0 1]
[0.15964366 0.8403564 ]		[1 0]
[0.13419037 0.8658096 ]		[0 1]
[0.9258712  0.07412878]		[1 0]
[0.7237505  0.27624953]		[1 0]
[0.0257624 0.9742376]		[0 1]
[0.79141617 0.2085838 ]		[1 0]
[0.02936273 0.9706372 ]		[0 1]
[0.2880787  0.71192133]		[0 1]
[0.2913358  0.70866424]		[0 1]
[0.45405877 0.54594123]		[0 1]
