PREDICTED		ACTUAL
[0.09805379 0.9019462 ]		[0 1]
[0.89037937 0.10962062]		[0 1]
[0.22469176 0.77530825]		[0 1]
[0.9030527  0.09694728]		[1 0]
[0.58092314 0.4190769 ]		[1 0]
[0.23188752 0.7681125 ]		[0 1]
[0.67770875 0.32229125]		[1 0]
[0.5347037 0.4652963]		[1 0]
[0.9097331  0.09026694]		[0 1]
[0.2310636  0.76893634]		[0 1]
[0.6439813 0.3560187]		[0 1]
[0.57249784 0.42750221]		[1 0]
[0.13418432 0.8658157 ]		[0 1]
[0.38353786 0.6164621 ]		[0 1]
[0.6525811  0.34741893]		[1 0]
[0.83700716 0.16299288]		[1 0]
[0.6036856 0.3963143]		[1 0]
[0.8033406  0.19665937]		[1 0]
[0.8858559  0.11414412]		[1 0]
[0.26072463 0.7392754 ]		[1 0]
[0.47735506 0.52264494]		[1 0]
[0.7984473  0.20155267]		[1 0]
[0.41606417 0.58393586]		[0 1]
[0.8486562  0.15134382]		[1 0]
[0.7206167  0.27938333]		[0 1]
[0.5571314  0.44286856]		[1 0]
[0.6036856 0.3963143]		[1 0]
[0.84213316 0.15786682]		[0 1]
[0.32784274 0.6721573 ]		[0 1]
[0.13418432 0.8658157 ]		[0 1]
[0.62515867 0.37484133]		[1 0]
[0.09805379 0.9019462 ]		[0 1]
[0.3427962 0.6572038]		[0 1]
[0.72913843 0.2708615 ]		[1 0]
[0.5201093  0.47989073]		[1 0]
[0.5843553  0.41564476]		[0 1]
[0.48888403 0.5111159 ]		[0 1]
[0.1826587 0.8173413]		[0 1]
[0.5486616 0.4513384]		[0 1]
[0.5843553  0.41564476]		[1 0]
[0.5250601 0.4749399]		[0 1]
[0.32901654 0.67098343]		[1 0]
[0.45421737 0.5457826 ]		[0 1]
[0.22469176 0.77530825]		[0 1]
[0.7488382  0.25116178]		[1 0]
[0.7585314  0.24146861]		[1 0]
[0.17171815 0.8282818 ]		[0 1]
[0.72509384 0.27490616]		[1 0]
[0.1184565  0.88154346]		[0 1]
[0.9016677  0.09833228]		[0 1]
[0.48888403 0.5111159 ]		[1 0]
[0.22641832 0.77358174]		[0 1]
[0.6724005  0.32759956]		[1 0]
[0.26072463 0.7392754 ]		[1 0]
[0.64918375 0.35081628]		[1 0]
[0.3152536  0.68474644]		[0 1]
[0.2911989  0.70880103]		[0 1]
[0.7507037  0.24929632]		[0 1]
[0.4853486  0.51465136]		[0 1]
[0.80254316 0.1974569 ]		[1 0]
[0.5843553  0.41564476]		[0 1]
[0.27857465 0.7214253 ]		[0 1]
[0.15949367 0.8405063 ]		[1 0]
[0.3176871  0.68231297]		[0 1]
[0.90432656 0.0956735 ]		[1 0]
[0.45870426 0.54129577]		[1 0]
[0.15150252 0.8484975 ]		[0 1]
[0.8508175  0.14918247]		[1 0]
[0.8236066  0.17639342]		[1 0]
[0.1184565  0.88154346]		[0 1]
[0.103981   0.89601904]		[1 0]
[0.7229442  0.27705574]		[0 1]
[0.6418872  0.35811284]		[1 0]
[0.45421737 0.5457826 ]		[1 0]
[0.567082 0.432918]		[0 1]
[0.3822941 0.6177059]		[0 1]
[0.3822941 0.6177059]		[0 1]
[0.41606417 0.58393586]		[1 0]
[0.31078342 0.68921655]		[0 1]
[0.30344328 0.69655675]		[1 0]
[0.10989743 0.89010257]		[0 1]
[0.0765581 0.9234419]		[0 1]
[0.81517166 0.1848283 ]		[1 0]
[0.3822941 0.6177059]		[0 1]
[0.4227976 0.5772024]		[0 1]
[0.5256238  0.47437626]		[1 0]
[0.5376868 0.4623132]		[1 0]
[0.81678975 0.18321021]		[0 1]
[0.8141815 0.1858185]		[0 1]
[0.66243714 0.33756283]		[0 1]
[0.278132  0.7218681]		[0 1]
[0.25783148 0.7421685 ]		[0 1]
[0.74961454 0.25038546]		[1 0]
[0.5779641  0.42203584]		[1 0]
[0.4960644  0.50393564]		[1 0]
[0.278132  0.7218681]		[0 1]
[0.84008265 0.15991735]		[1 0]
[0.3152536  0.68474644]		[0 1]
[0.52210945 0.47789052]		[0 1]
[0.19406429 0.80593574]		[0 1]
[0.5483158  0.45168424]		[0 1]
[0.5614191 0.4385809]		[1 0]
[0.66249686 0.3375032 ]		[1 0]
[0.4997908  0.50020915]		[1 0]
[0.38752213 0.61247784]		[0 1]
[0.8705211  0.12947884]		[1 0]
[0.45421737 0.5457826 ]		[0 1]
[0.07813866 0.92186135]		[0 1]
[0.37828305 0.621717  ]		[0 1]
[0.37079775 0.6292023 ]		[1 0]
[0.18559897 0.8144011 ]		[0 1]
[0.4151081 0.5848919]		[1 0]
[0.19406429 0.80593574]		[0 1]
[0.1826587 0.8173413]		[0 1]
[0.4151081 0.5848919]		[1 0]
[0.1184565  0.88154346]		[0 1]
[0.85939544 0.14060453]		[0 1]
[0.21650712 0.7834929 ]		[0 1]
[0.7814237  0.21857634]		[1 0]
[0.88009244 0.11990755]		[1 0]
[0.85587406 0.14412597]		[1 0]
[0.22469176 0.77530825]		[0 1]
[0.48888403 0.5111159 ]		[1 0]
[0.7044082  0.29559177]		[1 0]
[0.25773206 0.74226797]		[1 0]
[0.11005014 0.88994986]		[0 1]
[0.84530807 0.15469198]		[1 0]
[0.8452619 0.1547381]		[1 0]
[0.25631574 0.74368423]		[0 1]
[0.5082081  0.49179184]		[1 0]
[0.09178516 0.9082148 ]		[0 1]
[0.31078342 0.68921655]		[0 1]
[0.6418872  0.35811284]		[1 0]
[0.48220798 0.517792  ]		[0 1]
[0.69777125 0.30222875]		[1 0]
[0.37828305 0.621717  ]		[0 1]
[0.39323106 0.6067689 ]		[0 1]
[0.46310654 0.5368934 ]		[0 1]
[0.66243714 0.33756283]		[1 0]
[0.37828305 0.621717  ]		[1 0]
[0.417116 0.582884]		[0 1]
[0.6036856 0.3963143]		[0 1]
[0.32714447 0.67285556]		[1 0]
[0.66243714 0.33756283]		[1 0]
[0.39323106 0.6067689 ]		[0 1]
[0.69777125 0.30222875]		[1 0]
[0.1184565  0.88154346]		[1 0]
[0.81540936 0.18459064]		[1 0]
[0.32714447 0.67285556]		[0 1]
[0.09861084 0.9013892 ]		[0 1]
[0.2536484  0.74635166]		[0 1]
[0.82267034 0.17732972]		[1 0]
[0.1826587 0.8173413]		[1 0]
[0.63662153 0.3633785 ]		[1 0]
[0.09805379 0.9019462 ]		[0 1]
[0.34780923 0.65219074]		[0 1]
[0.278132  0.7218681]		[0 1]
[0.79353714 0.20646289]		[0 1]
[0.35013422 0.6498658 ]		[1 0]
[0.22641832 0.77358174]		[0 1]
[0.85939544 0.14060453]		[1 0]
[0.80254316 0.1974569 ]		[0 1]
[0.59606117 0.4039388 ]		[0 1]
[0.08419461 0.9158054 ]		[0 1]
[0.2746381  0.72536194]		[0 1]
[0.8998391  0.10016084]		[1 0]
[0.34780923 0.65219074]		[0 1]
[0.5571314  0.44286856]		[1 0]
[0.36331555 0.6366845 ]		[0 1]
[0.4960644  0.50393564]		[0 1]
[0.5120369  0.48796305]		[0 1]
[0.6855996 0.3144004]		[0 1]
[0.5589461  0.44105393]		[1 0]
[0.89982224 0.10017781]		[1 0]
[0.20838992 0.79161006]		[0 1]
[0.8474453  0.15255469]		[1 0]
[0.39323106 0.6067689 ]		[0 1]
[0.54552126 0.45447874]		[1 0]
[0.49491546 0.5050846 ]		[0 1]
[0.5614191 0.4385809]		[1 0]
[0.7552532  0.24474674]		[1 0]
[0.6695255 0.3304745]		[1 0]
[0.4567801  0.54321986]		[1 0]
[0.75633717 0.2436629 ]		[0 1]
[0.85929817 0.14070185]		[1 0]
[0.72664124 0.27335882]		[1 0]
[0.09328572 0.9067143 ]		[0 1]
[0.62515867 0.37484133]		[1 0]
[0.63662153 0.3633785 ]		[0 1]
[0.7928343  0.20716566]		[1 0]
[0.4935992  0.50640076]		[1 0]
[0.76764077 0.23235925]		[0 1]
[0.38752213 0.61247784]		[0 1]
[0.196141 0.803859]		[0 1]
[0.667319 0.332681]		[1 0]
[0.37486002 0.6251401 ]		[1 0]
[0.74961454 0.25038546]		[1 0]
[0.32714447 0.67285556]		[1 0]
[0.91040516 0.08959488]		[1 0]
[0.6956865 0.3043135]		[0 1]
[0.07813866 0.92186135]		[0 1]
[0.25783148 0.7421685 ]		[0 1]
[0.45421737 0.5457826 ]		[0 1]
[0.24504788 0.7549521 ]		[0 1]
[0.20162185 0.79837817]		[0 1]
[0.6965178  0.30348215]		[1 0]
[0.5843553  0.41564476]		[0 1]
[0.7044082  0.29559177]		[0 1]
[0.48220798 0.517792  ]		[0 1]
[0.61860895 0.38139114]		[1 0]
[0.09328572 0.9067143 ]		[0 1]
[0.60425156 0.3957484 ]		[0 1]
[0.4382067  0.56179327]		[1 0]
[0.8892086  0.11079141]		[1 0]
[0.2916304 0.7083696]		[1 0]
[0.91040516 0.08959488]		[1 0]
[0.3176871  0.68231297]		[0 1]
[0.26072463 0.7392754 ]		[0 1]
[0.278132  0.7218681]		[0 1]
[0.7507037  0.24929632]		[0 1]
[0.64918375 0.35081628]		[1 0]
[0.67336524 0.32663473]		[1 0]
[0.3313367 0.6686633]		[0 1]
[0.8094025  0.19059752]		[1 0]
[0.66249686 0.3375032 ]		[0 1]
[0.8143181  0.18568183]		[0 1]
[0.5250601 0.4749399]		[1 0]
[0.14430463 0.8556954 ]		[0 1]
[0.37079775 0.6292023 ]		[0 1]
[0.7347361  0.26526392]		[0 1]
[0.78410745 0.21589257]		[0 1]
[0.8701027  0.12989731]		[1 0]
[0.8474453  0.15255469]		[1 0]
[0.8705006  0.12949933]		[1 0]
[0.55114895 0.44885102]		[0 1]
[0.84071565 0.15928431]		[1 0]
[0.6134807 0.3865193]		[0 1]
[0.14185695 0.85814303]		[0 1]
[0.9240179  0.07598209]		[1 0]
[0.54552126 0.45447874]		[1 0]
[0.9030527  0.09694728]		[1 0]
[0.28526288 0.7147371 ]		[1 0]
[0.86738116 0.13261883]		[1 0]
[0.8033406  0.19665937]		[1 0]
[0.07209625 0.9279038 ]		[0 1]
[0.23188752 0.7681125 ]		[0 1]
[0.28490636 0.7150937 ]		[1 0]
[0.20865488 0.7913451 ]		[0 1]
[0.278132  0.7218681]		[0 1]
[0.278132  0.7218681]		[0 1]
[0.5376868 0.4623132]		[1 0]
[0.25773206 0.74226797]		[1 0]
[0.3822941 0.6177059]		[0 1]
[0.16420113 0.83579886]		[0 1]
[0.9081134  0.09188655]		[1 0]
[0.84336716 0.15663281]		[0 1]
[0.709312   0.29068795]		[1 0]
[0.8721744  0.12782566]		[1 0]
[0.25783148 0.7421685 ]		[1 0]
[0.78703856 0.21296139]		[1 0]
[0.4997908  0.50020915]		[1 0]
[0.82267034 0.17732972]		[0 1]
[0.44386944 0.5561306 ]		[1 0]
[0.41606417 0.58393586]		[1 0]
[0.49491546 0.5050846 ]		[0 1]
[0.8354306  0.16456942]		[1 0]
[0.4664586 0.5335414]		[1 0]
[0.25747675 0.7425233 ]		[1 0]
[0.76764077 0.23235925]		[1 0]
[0.13204946 0.8679505 ]		[0 1]
[0.31523013 0.68476987]		[0 1]
[0.3822941 0.6177059]		[1 0]
[0.77338153 0.22661845]		[1 0]
[0.75262827 0.24737169]		[1 0]
[0.8791238  0.12087622]		[1 0]
[0.4567801  0.54321986]		[1 0]
[0.6145176  0.38548234]		[0 1]
[0.72509384 0.27490616]		[1 0]
[0.5483158  0.45168424]		[0 1]
[0.74721557 0.2527844 ]		[0 1]
[0.6522704  0.34772965]		[1 0]
[0.7764065  0.22359355]		[0 1]
[0.6365759 0.3634241]		[1 0]
[0.4310224 0.5689776]		[0 1]
[0.46310654 0.5368934 ]		[0 1]
[0.63662153 0.3633785 ]		[1 0]
[0.4935992  0.50640076]		[1 0]
[0.5347037 0.4652963]		[1 0]
[0.6365759 0.3634241]		[0 1]
[0.31523013 0.68476987]		[1 0]
[0.5376868 0.4623132]		[0 1]
[0.17181596 0.828184  ]		[0 1]
[0.22161037 0.77838963]		[0 1]
[0.7984473  0.20155267]		[0 1]
[0.07813866 0.92186135]		[0 1]
[0.4567801  0.54321986]		[1 0]
[0.38752213 0.61247784]		[0 1]
[0.39323106 0.6067689 ]		[0 1]
[0.60532594 0.3946741 ]		[1 0]
[0.8866037  0.11339634]		[1 0]
[0.78410745 0.21589257]		[1 0]
[0.38353786 0.6164621 ]		[0 1]
[0.5483158  0.45168424]		[0 1]
[0.39323106 0.6067689 ]		[1 0]
[0.55854625 0.44145378]		[1 0]
[0.1184565  0.88154346]		[0 1]
[0.9282901  0.07170986]		[1 0]
[0.4935992  0.50640076]		[1 0]
[0.36331555 0.6366845 ]		[1 0]
[0.5007603 0.4992397]		[1 0]
[0.24827856 0.7517215 ]		[0 1]
[0.63662153 0.3633785 ]		[1 0]
[0.7287165  0.27128354]		[0 1]
[0.45104912 0.54895085]		[1 0]
[0.5817749 0.4182251]		[0 1]
[0.12907745 0.8709225 ]		[0 1]
[0.8144106  0.18558937]		[1 0]
[0.6979232 0.3020768]		[1 0]
[0.08743584 0.91256416]		[0 1]
[0.74721557 0.2527844 ]		[1 0]
[0.7898695  0.21013053]		[0 1]
[0.6036856 0.3963143]		[0 1]
[0.67472243 0.32527763]		[0 1]
[0.36331555 0.6366845 ]		[0 1]
[0.90975064 0.09024937]		[1 0]
[0.41606417 0.58393586]		[1 0]
[0.09132084 0.9086792 ]		[0 1]
[0.66249686 0.3375032 ]		[1 0]
[0.5007603 0.4992397]		[0 1]
[0.62515867 0.37484133]		[1 0]
[0.22641832 0.77358174]		[1 0]
[0.4664586 0.5335414]		[0 1]
[0.37828305 0.621717  ]		[0 1]
[0.8460973 0.1539027]		[1 0]
[0.49491546 0.5050846 ]		[1 0]
[0.3427962 0.6572038]		[1 0]
[0.22469176 0.77530825]		[1 0]
[0.39323106 0.6067689 ]		[1 0]
[0.90996796 0.09003207]		[1 0]
[0.2746381  0.72536194]		[0 1]
[0.24827856 0.7517215 ]		[1 0]
[0.09805379 0.9019462 ]		[0 1]
[0.47735506 0.52264494]		[1 0]
[0.34780923 0.65219074]		[1 0]
[0.5120369  0.48796305]		[0 1]
[0.7028806 0.2971194]		[1 0]
[0.08150806 0.91849196]		[0 1]
[0.5843553  0.41564476]		[0 1]
[0.23362185 0.76637816]		[0 1]
[0.4310224 0.5689776]		[1 0]
[0.38752213 0.61247784]		[0 1]
[0.4935992  0.50640076]		[0 1]
[0.55114895 0.44885102]		[0 1]
[0.4347761 0.5652238]		[0 1]
[0.08759296 0.912407  ]		[0 1]
[0.7747261  0.22527386]		[1 0]
[0.78523886 0.21476117]		[1 0]
[0.48888403 0.5111159 ]		[1 0]
[0.38752213 0.61247784]		[1 0]
[0.52471274 0.47528723]		[0 1]
[0.85939544 0.14060453]		[1 0]
[0.32901654 0.67098343]		[1 0]
[0.4218029  0.57819706]		[0 1]
[0.7941517  0.20584829]		[0 1]
[0.7928343  0.20716566]		[1 0]
[0.07703365 0.92296636]		[0 1]
[0.7488382  0.25116178]		[1 0]
[0.417116 0.582884]		[1 0]
[0.18559897 0.8144011 ]		[0 1]
[0.3152536  0.68474644]		[0 1]
[0.8429291 0.1570709]		[1 0]
[0.25773206 0.74226797]		[0 1]
[0.24504788 0.7549521 ]		[0 1]
[0.74721557 0.2527844 ]		[1 0]
[0.08150806 0.91849196]		[0 1]
[0.22469176 0.77530825]		[0 1]
[0.86681974 0.13318032]		[1 0]
[0.5376868 0.4623132]		[1 0]
[0.5843553  0.41564476]		[1 0]
[0.48220798 0.517792  ]		[1 0]
[0.4347761 0.5652238]		[0 1]
[0.38752213 0.61247784]		[0 1]
[0.71887016 0.2811299 ]		[1 0]
[0.29775536 0.7022446 ]		[0 1]
[0.88009244 0.11990755]		[0 1]
[0.23188752 0.7681125 ]		[0 1]
[0.6145176  0.38548234]		[1 0]
[0.10550487 0.8944952 ]		[0 1]
[0.9032306  0.09676937]		[1 0]
[0.22161037 0.77838963]		[0 1]
[0.9132552  0.08674484]		[1 0]
[0.08054837 0.91945165]		[0 1]
[0.4218029  0.57819706]		[1 0]
[0.52210945 0.47789052]		[1 0]
[0.7564598  0.24354021]		[1 0]
[0.8935838  0.10641623]		[1 0]
[0.61860895 0.38139114]		[0 1]
[0.24683307 0.753167  ]		[0 1]
[0.5977252  0.40227488]		[1 0]
[0.4310224 0.5689776]		[1 0]
[0.6724005  0.32759956]		[1 0]
[0.5376868 0.4623132]		[1 0]
[0.71911764 0.2808823 ]		[1 0]
[0.08419461 0.9158054 ]		[0 1]
[0.48888403 0.5111159 ]		[1 0]
[0.31523013 0.68476987]		[1 0]
[0.77338153 0.22661845]		[1 0]
[0.6754797 0.3245203]		[1 0]
[0.4853486  0.51465136]		[1 0]
[0.07209625 0.9279038 ]		[0 1]
[0.52471274 0.47528723]		[0 1]
[0.38353786 0.6164621 ]		[1 0]
[0.62515867 0.37484133]		[1 0]
[0.10989743 0.89010257]		[0 1]
[0.5486616 0.4513384]		[0 1]
[0.2696584 0.7303416]		[0 1]
[0.7692507  0.23074935]		[1 0]
[0.7044082  0.29559177]		[1 0]
[0.41606417 0.58393586]		[0 1]
[0.4997908  0.50020915]		[0 1]
[0.2536484  0.74635166]		[1 0]
[0.49491546 0.5050846 ]		[0 1]
[0.6855996 0.3144004]		[1 0]
[0.69777125 0.30222875]		[1 0]
[0.4567801  0.54321986]		[1 0]
[0.6722437  0.32775632]		[1 0]
[0.60532594 0.3946741 ]		[1 0]
[0.31523013 0.68476987]		[0 1]
[0.37079775 0.6292023 ]		[1 0]
[0.27857465 0.7214253 ]		[0 1]
[0.6365759 0.3634241]		[1 0]
[0.45104912 0.54895085]		[0 1]
[0.5082081  0.49179184]		[1 0]
[0.11005014 0.88994986]		[0 1]
[0.28557193 0.71442807]		[1 0]
[0.22161037 0.77838963]		[0 1]
[0.35908735 0.64091265]		[1 0]
[0.55854625 0.44145378]		[1 0]
[0.09178516 0.9082148 ]		[0 1]
[0.2911989  0.70880103]		[1 0]
[0.35013422 0.6498658 ]		[1 0]
[0.917074   0.08292598]		[1 0]
[0.45870426 0.54129577]		[0 1]
[0.12907745 0.8709225 ]		[0 1]
[0.2310636  0.76893634]		[0 1]
[0.08743584 0.91256416]		[0 1]
[0.15150252 0.8484975 ]		[0 1]
[0.20162185 0.79837817]		[0 1]
[0.37828305 0.621717  ]		[0 1]
[0.69895595 0.30104408]		[0 1]
[0.20865488 0.7913451 ]		[0 1]
[0.4310224 0.5689776]		[1 0]
[0.8807635  0.11923648]		[1 0]
[0.37079775 0.6292023 ]		[0 1]
[0.59777087 0.4022291 ]		[1 0]
[0.54073435 0.45926568]		[0 1]
[0.278132  0.7218681]		[1 0]
[0.72664124 0.27335882]		[1 0]
[0.6688904  0.33110964]		[1 0]
[0.71911764 0.2808823 ]		[1 0]
[0.72913843 0.2708615 ]		[0 1]
[0.45104912 0.54895085]		[1 0]
[0.4935992  0.50640076]		[1 0]
[0.6522704  0.34772965]		[1 0]
[0.4347761 0.5652238]		[0 1]
[0.59606117 0.4039388 ]		[0 1]
[0.37079775 0.6292023 ]		[1 0]
[0.25153866 0.74846137]		[0 1]
[0.5347037 0.4652963]		[0 1]
[0.13304351 0.8669564 ]		[0 1]
[0.7959302  0.20406973]		[0 1]
[0.54552126 0.45447874]		[1 0]
[0.10989743 0.89010257]		[0 1]
[0.69895595 0.30104408]		[1 0]
[0.47735506 0.52264494]		[0 1]
[0.08835675 0.9116432 ]		[0 1]
[0.5120369  0.48796305]		[1 0]
[0.196141 0.803859]		[1 0]
[0.92451715 0.07548288]		[1 0]
[0.48888403 0.5111159 ]		[0 1]
[0.8740894  0.12591061]		[1 0]
[0.7764065  0.22359355]		[1 0]
[0.07703365 0.92296636]		[0 1]
[0.59606117 0.4039388 ]		[1 0]
[0.7229442  0.27705574]		[1 0]
[0.7810913  0.21890873]		[1 0]
[0.8349464  0.16505364]		[1 0]
[0.39716917 0.6028308 ]		[0 1]
[0.36331555 0.6366845 ]		[1 0]
[0.7287165  0.27128354]		[1 0]
[0.8705211  0.12947884]		[1 0]
[0.6618268  0.33817327]		[0 1]
[0.17181596 0.828184  ]		[0 1]
[0.35013422 0.6498658 ]		[1 0]
[0.44386944 0.5561306 ]		[0 1]
[0.69777125 0.30222875]		[0 1]
[0.8664095  0.13359046]		[1 0]
[0.25783148 0.7421685 ]		[0 1]
[0.59606117 0.4039388 ]		[1 0]
[0.1826587 0.8173413]		[0 1]
[0.8866037  0.11339634]		[1 0]
[0.7552532  0.24474674]		[0 1]
[0.24825872 0.7517413 ]		[0 1]
[0.6198275  0.38017243]		[1 0]
[0.42131022 0.5786898 ]		[1 0]
[0.8866037  0.11339634]		[1 0]
[0.58354867 0.4164513 ]		[1 0]
[0.24825872 0.7517413 ]		[1 0]
[0.52471274 0.47528723]		[1 0]
[0.07832064 0.9216793 ]		[0 1]
[0.14185695 0.85814303]		[0 1]
[0.52210945 0.47789052]		[0 1]
[0.71911764 0.2808823 ]		[1 0]
[0.7251303  0.27486968]		[1 0]
[0.7065478 0.2934522]		[1 0]
[0.7488382  0.25116178]		[1 0]
[0.38353786 0.6164621 ]		[1 0]
[0.09861084 0.9013892 ]		[1 0]
[0.5614191 0.4385809]		[1 0]
[0.89252824 0.1074717 ]		[1 0]
[0.7251303  0.27486968]		[1 0]
[0.5817749 0.4182251]		[0 1]
[0.80254316 0.1974569 ]		[1 0]
[0.8801876  0.11981247]		[1 0]
[0.4151081 0.5848919]		[0 1]
[0.29775536 0.7022446 ]		[1 0]
[0.25153866 0.74846137]		[0 1]
[0.7287165  0.27128354]		[1 0]
[0.72509384 0.27490616]		[1 0]
[0.1184565  0.88154346]		[0 1]
[0.7810913  0.21890873]		[1 0]
[0.13204946 0.8679505 ]		[0 1]
[0.21021682 0.7897832 ]		[0 1]
[0.3427962 0.6572038]		[0 1]
[0.84213316 0.15786682]		[0 1]
[0.5614191 0.4385809]		[0 1]
[0.45870426 0.54129577]		[0 1]
[0.5376868 0.4623132]		[1 0]
[0.7552532  0.24474674]		[1 0]
[0.63662153 0.3633785 ]		[0 1]
[0.30195388 0.6980462 ]		[0 1]
[0.80254316 0.1974569 ]		[1 0]
[0.22161037 0.77838963]		[1 0]
[0.278132  0.7218681]		[0 1]
[0.3552013 0.6447987]		[0 1]
[0.72913843 0.2708615 ]		[1 0]
[0.22469176 0.77530825]		[0 1]
[0.88929164 0.11070842]		[1 0]
[0.32784274 0.6721573 ]		[1 0]
[0.66243714 0.33756283]		[0 1]
[0.39350244 0.6064975 ]		[1 0]
[0.4664586 0.5335414]		[1 0]
[0.5614191 0.4385809]		[1 0]
[0.58354867 0.4164513 ]		[1 0]
[0.21650712 0.7834929 ]		[0 1]
[0.6439813 0.3560187]		[1 0]
[0.20838992 0.79161006]		[0 1]
[0.5082081  0.49179184]		[1 0]
[0.62515867 0.37484133]		[0 1]
[0.29775536 0.7022446 ]		[0 1]
[0.4347761 0.5652238]		[0 1]
[0.76315176 0.23684818]		[1 0]
[0.6724005  0.32759956]		[1 0]
[0.7028806 0.2971194]		[0 1]
[0.8871123  0.11288762]		[1 0]
[0.4041457  0.59585434]		[1 0]
[0.25153866 0.74846137]		[0 1]
[0.196141 0.803859]		[0 1]
[0.60532594 0.3946741 ]		[1 0]
[0.28125283 0.71874714]		[0 1]
[0.0765581 0.9234419]		[0 1]
[0.10989743 0.89010257]		[0 1]
[0.3313367 0.6686633]		[0 1]
[0.5779641  0.42203584]		[0 1]
[0.90515125 0.09484877]		[1 0]
[0.08743584 0.91256416]		[0 1]
[0.21021682 0.7897832 ]		[0 1]
[0.9016677  0.09833228]		[1 0]
[0.29775536 0.7022446 ]		[0 1]
[0.39716917 0.6028308 ]		[0 1]
[0.07545172 0.9245483 ]		[0 1]
[0.7044082  0.29559177]		[1 0]
[0.6525811  0.34741893]		[1 0]
[0.5594776 0.4405224]		[0 1]
[0.4218029  0.57819706]		[0 1]
[0.4218029  0.57819706]		[0 1]
[0.79353714 0.20646289]		[1 0]
[0.5571314  0.44286856]		[1 0]
[0.816314   0.18368602]		[1 0]
[0.2696584 0.7303416]		[0 1]
[0.59606117 0.4039388 ]		[1 0]
[0.76764077 0.23235925]		[1 0]
[0.8236066  0.17639342]		[1 0]
[0.52210945 0.47789052]		[1 0]
[0.5614191 0.4385809]		[1 0]
[0.6418872  0.35811284]		[1 0]
[0.5571314  0.44286856]		[0 1]
[0.67336524 0.32663473]		[1 0]
[0.07687403 0.9231259 ]		[0 1]
[0.4227976 0.5772024]		[0 1]
[0.103981   0.89601904]		[0 1]
[0.32714447 0.67285556]		[0 1]
[0.4997908  0.50020915]		[0 1]
[0.28557193 0.71442807]		[1 0]
[0.12907745 0.8709225 ]		[0 1]
[0.32901654 0.67098343]		[0 1]
[0.8658568  0.13414319]		[0 1]
[0.3176871  0.68231297]		[1 0]
[0.54552126 0.45447874]		[0 1]
[0.07302271 0.92697734]		[0 1]
[0.4664586 0.5335414]		[0 1]
[0.4382067  0.56179327]		[0 1]
[0.5571314  0.44286856]		[1 0]
[0.5843553  0.41564476]		[0 1]
[0.3552013 0.6447987]		[0 1]
[0.5376868 0.4623132]		[1 0]
[0.7523413  0.24765874]		[1 0]
[0.11657784 0.8834222 ]		[0 1]
[0.07302271 0.92697734]		[0 1]
[0.6245888  0.37541118]		[1 0]
[0.46310654 0.5368934 ]		[1 0]
[0.78882146 0.21117853]		[1 0]
[0.57249784 0.42750221]		[1 0]
[0.81540936 0.18459064]		[1 0]
[0.24683307 0.753167  ]		[0 1]
[0.709312   0.29068795]		[1 0]
[0.24827856 0.7517215 ]		[0 1]
[0.63096285 0.36903718]		[1 0]
[0.7900807 0.2099193]		[1 0]
[0.91040516 0.08959488]		[1 0]
[0.59606117 0.4039388 ]		[0 1]
[0.58354867 0.4164513 ]		[1 0]
[0.45104912 0.54895085]		[1 0]
[0.32784274 0.6721573 ]		[0 1]
[0.5977164  0.40228364]		[1 0]
[0.2310636  0.76893634]		[0 1]
[0.17181596 0.828184  ]		[0 1]
[0.89871466 0.10128532]		[1 0]
[0.5201093  0.47989073]		[1 0]
[0.34780923 0.65219074]		[0 1]
[0.6724005  0.32759956]		[1 0]
[0.657295 0.342705]		[1 0]
[0.5843553  0.41564476]		[0 1]
[0.55854625 0.44145378]		[0 1]
[0.25747675 0.7425233 ]		[1 0]
[0.7952986  0.20470144]		[1 0]
[0.22469176 0.77530825]		[1 0]
[0.55114895 0.44885102]		[1 0]
[0.6855996 0.3144004]		[0 1]
[0.58354867 0.4164513 ]		[0 1]
[0.59606117 0.4039388 ]		[0 1]
[0.5843553  0.41564476]		[1 0]
[0.92451715 0.07548288]		[1 0]
[0.23188752 0.7681125 ]		[0 1]
[0.103981   0.89601904]		[0 1]
[0.7507037  0.24929632]		[1 0]
[0.7814237  0.21857634]		[0 1]
[0.75633717 0.2436629 ]		[1 0]
[0.4997908  0.50020915]		[1 0]
[0.71887016 0.2811299 ]		[1 0]
[0.5649181  0.43508193]		[1 0]
[0.4853486  0.51465136]		[1 0]
[0.7898695  0.21013053]		[1 0]
[0.52047896 0.47952113]		[1 0]
[0.4567801  0.54321986]		[0 1]
[0.82090306 0.17909697]		[1 0]
[0.32784274 0.6721573 ]		[0 1]
[0.63096285 0.36903718]		[1 0]
[0.21021682 0.7897832 ]		[0 1]
[0.4997908  0.50020915]		[0 1]
[0.5614191 0.4385809]		[0 1]
[0.5594776 0.4405224]		[1 0]
[0.26072463 0.7392754 ]		[0 1]
[0.38353786 0.6164621 ]		[0 1]
[0.52471274 0.47528723]		[1 0]
[0.8143181  0.18568183]		[1 0]
[0.5486616 0.4513384]		[1 0]
[0.63096285 0.36903718]		[0 1]
[0.4347761 0.5652238]		[1 0]
[0.8508175  0.14918247]		[1 0]
[0.38752213 0.61247784]		[1 0]
[0.4310224 0.5689776]		[0 1]
[0.7286345  0.27136546]		[1 0]
